929780	1
211859	1
276039	1
950865	1
739506	1
783849	1
751060	1
248163	1
876832	1
711635	1
897150	1
587352	1
919318	1
540718	1
815224	1
164414	1
261355	1
711625	1
888416	1
958773	1
61795	1
856842	1
267580	1
242445	1
180836	1
425986	1
331531	1
938142	1
185319	1
77985	1
423270	1
551523	1
320041	1
588144	1
20491	1
153496	1
179643	1
448537	1
788909	1
777885	1
1395	1
687160	1
568738	1
619059	1
939733	1
423520	1
862996	1
85381	1
455190	1
307354	1
413392	1
899264	1
265139	1
953515	1
391453	1
433756	1
440760	1
697340	1
615813	1
439790	1
382227	1
744612	1
300385	1
573157	1
368661	1
494675	1
992459	1
200594	1
533593	1
315138	1
426134	1
748607	1
948622	1
968317	1
67698	1
410801	1
75396	1
799545	1
739668	1
259587	1
256976	1
563320	1
626580	1
942931	1
277338	1
184236	1
665481	1
228722	1
899014	1
747795	1
889982	1
539753	1
24861	1
339824	1
17225	1
931754	1
890591	1
640502	1
151064	1
290273	1
464695	1
290752	1
562204	1
406790	1
133580	1
18261	1
599976	1
300879	1
909072	1
402621	1
925838	1
267393	1
376984	1
402475	1
663484	1
326659	1
870832	1
695554	1
624304	1
631082	1
471585	1
330727	1
664693	1
680933	1
694603	1
846812	1
602252	1
457947	1
422915	1
444657	1
104257	1
680098	1
920596	1
768000	1
332383	1
738956	1
845014	1
99251	1
977817	1
325528	1
153271	1
344357	1
8001	1
461707	1
202844	1
657924	1
448783	1
710286	1
872503	1
738903	1
949736	1
336817	1
411980	1
871512	1
648155	1
10188	1
175722	1
55275	1
994044	1
102811	1
949410	1
31950	1
621565	1
609787	1
416713	1
409836	1
171779	1
502495	1
213416	1
874064	1
222013	1
77592	1
736212	1
760410	1
551453	1
802271	1
774943	1
731933	1
810293	1
765002	1
743707	1
75595	1
940654	1
761386	1
488402	1
238233	1
787253	1
914257	1
245959	1
625700	1
661360	1
239927	1
475085	1
598588	1
56480	1
218305	1
853339	1
56840	1
686376	1
133566	1
247722	1
822533	1
756928	1
501724	1
825676	1
950212	1
340967	1
64896	1
847778	1
964624	1
885119	1
396898	1
492119	1
522115	1
366580	1
474281	1
736872	1
971116	1
914876	1
213697	1
335586	1
552384	1
966084	1
614777	1
876374	1
255673	1
970956	1
754534	1
134526	1
871543	1
503471	1
380791	1
364352	1
690370	1
657178	1
139602	1
447447	1
962220	1
933941	1
45363	1
888311	1
939459	1
920700	1
891139	1
967311	1
83362	1
516150	1
221349	1
814697	1
404581	1
140709	1
665968	1
958106	1
750235	1
764371	1
781187	1
703989	1
19706	1
851384	1
222238	1
239699	1
406780	1
997890	1
729755	1
951961	1
969066	1
994968	1
412860	1
269509	1
788691	1
582781	1
422347	1
113629	1
136118	1
77232	1
166678	1
252141	1
512559	1
410846	1
494521	1
860999	1
958836	1
203521	1
601255	1
961822	1
830402	1
159962	1
478253	1
650627	1
1677	1
743121	1
981246	1
105481	1
446452	1
400262	1
642411	1
166398	1
198901	1
473922	1
710301	1
646486	1
430074	1
919156	1
363402	1
425524	1
704159	1
802005	1
676654	1
160155	1
197514	1
435643	1
670378	1
944397	1
98139	1
711105	1
39233	1
264598	1
282498	1
173556	1
486602	1
208787	1
481754	1
390399	1
599585	1
181703	1
970601	1
921654	1
100168	1
264535	1
937312	1
710357	1
378480	1
879250	1
832309	1
389068	1
445888	1
572273	1
636621	1
409546	1
894196	1
524138	1
313643	1
818985	1
183862	1
295286	1
841865	1
5631	1
312058	1
70683	1
421457	1
103817	1
943149	1
517148	1
987248	1
635335	1
410708	1
276469	1
100310	1
961477	1
125363	1
591744	1
130550	1
6707	1
642459	1
677362	1
232757	1
621298	1
417362	1
264305	1
742792	1
168043	1
222182	1
150674	1
201968	1
727545	1
631671	1
431102	1
484188	1
581925	1
252712	1
158068	1
130603	1
426443	1
889403	1
896632	1
783815	1
164909	1
659542	1
411898	1
767902	1
754423	1
414728	1
626272	1
30509	1
420135	1
594729	1
700635	1
551240	1
654964	1
537779	1
520882	1
375729	1
562264	1
723145	1
267197	1
772820	1
177971	1
654227	1
290861	1
11182	1
354434	1
78088	1
324740	1
772098	1
99045	1
520175	1
167789	1
250083	1
974884	1
729193	1
844191	1
977049	1
574184	1
388338	1
393415	1
686515	1
985641	1
95202	1
511404	1
981583	1
193179	1
467110	1
337132	1
464726	1
238932	1
507395	1
288126	1
772045	1
8051	1
578945	1
515500	1
11656	1
427892	1
628468	1
219483	1
799157	1
830141	1
135350	1
964688	1
404540	1
558664	1
945093	1
872293	1
88240	1
818825	1
608822	1
17230	1
803176	1
990492	1
312145	1
512954	1
250858	1
146359	1
503591	1
971858	1
322708	1
979470	1
216594	1
895357	1
629075	1
941875	1
244830	1
776840	1
744748	1
619262	1
232970	1
865494	1
472843	1
54403	1
625070	1
120300	1
188608	1
794374	1
260360	1
61756	1
472559	1
349109	1
940025	1
91620	1
628903	1
870348	1
737415	1
2177	1
992219	1
882005	1
620029	1
794514	1
832165	1
746741	1
798461	1
427161	1
252840	1
949747	1
625758	1
413701	1
570235	1
784366	1
209131	1
356506	1
881989	1
116455	1
439945	1
511879	1
907049	1
353473	1
447810	1
830213	1
8578	1
51624	1
210470	1
185114	1
272634	1
638144	1
29342	1
171068	1
573979	1
564752	1
795799	1
338644	1
615247	1
474717	1
109577	1
54095	1
967256	1
622771	1
525010	1
438432	1
178408	1
976684	1
323444	1
109911	1
159652	1
788735	1
841722	1
130012	1
460547	1
807068	1
719071	1
718017	1
739465	1
155843	1
908174	1
40571	1
607836	1
167051	1
649016	1
591707	1
654120	1
455951	1
677482	1
192928	1
542747	1
770314	1
84447	1
81822	1
487973	1
293740	1
868142	1
147955	1
428691	1
537304	1
682451	1
46016	1
474426	1
39639	1
444108	1
988014	1
735954	1
191129	1
27237	1
986239	1
820901	1
339107	1
728234	1
278448	1
495012	1
860169	1
911329	1
385442	1
686726	1
575493	1
103174	1
77495	1
642625	1
506980	1
356425	1
253606	1
500333	1
461992	1
563767	1
860873	1
31462	1
573832	1
298060	1
653903	1
868563	1
193520	1
838015	1
176289	1
298174	1
494824	1
656392	1
711612	1
503018	1
673796	1
34204	1
221137	1
245723	1
349248	1
593904	1
564043	1
123077	1
537363	1
86024	1
642193	1
65701	1
85045	1
675387	1
973034	1
832921	1
328080	1
932692	1
789446	1
216309	1
352751	1
876555	1
27268	1
550988	1
12488	1
750480	1
729430	1
266124	1
353800	1
237503	1
530091	1
364801	1
950225	1
892703	1
519826	1
617244	1
583573	1
213720	1
862254	1
800281	1
544465	1
711210	1
595414	1
568796	1
758918	1
196106	1
519541	1
801241	1
311190	1
257884	1
563977	1
542745	1
950824	1
440198	1
534976	1
535590	1
312713	1
618143	1
388588	1
225467	1
32031	1
909147	1
436822	1
563521	1
8285	1
85436	1
64479	1
706973	1
17724	1
386050	1
425836	1
476739	1
851378	1
383900	1
741353	1
111588	1
24261	1
412836	1
5828	1
265268	1
587520	1
745147	1
869817	1
772102	1
51199	1
997790	1
479497	1
589655	1
629096	1
732186	1
331212	1
188930	1
943032	1
379364	1
29444	1
137640	1
38200	1
997811	1
494362	1
817810	1
866592	1
209957	1
118939	1
663302	1
154121	1
261560	1
960577	1
136949	1
701009	1
728627	1
951994	1
401819	1
205809	1
47128	1
245153	1
265489	1
636538	1
157087	1
238577	1
292331	1
425652	1
495594	1
795857	1
457045	1
778468	1
20317	1
335185	1
834168	1
217385	1
538277	1
174432	1
900183	1
165543	1
656450	1
158185	1
539021	1
908431	1
328334	1
141270	1
354816	1
55277	1
327421	1
160174	1
365973	1
885360	1
546318	1
822789	1
478140	1
939641	1
106927	1
397276	1
336623	1
182612	1
72404	1
919940	1
351897	1
247088	1
546855	1
180673	1
978448	1
460287	1
758909	1
546830	1
113193	1
68688	1
996334	1
789411	1
417219	1
912806	1
922776	1
870178	1
979572	1
292965	1
101136	1
893805	1
357413	1
745511	1
308979	1
725424	1
291743	1
534968	1
702931	1
383453	1
248716	1
122787	1
95263	1
564278	1
103352	1
448234	1
570648	1
70060	1
948575	1
841149	1
413948	1
368632	1
766950	1
999992	1
436302	1
750316	1
158887	1
903834	1
924863	1
59239	1
95370	1
367378	1
355634	1
190389	1
703709	1
633117	1
102539	1
945157	1
776830	1
485154	1
242939	1
853290	1
19113	1
348009	1
460691	1
957774	1
507400	1
750571	1
434475	1
65006	1
47800	1
787011	1
416412	1
755244	1
494093	1
145781	1
90720	1
473308	1
1961	1
301816	1
647138	1
206785	1
847645	1
952498	1
656441	1
819058	1
960611	1
947432	1
913302	1
605675	1
281063	1
991569	1
941179	1
322135	1
764514	1
722994	1
781156	1
880261	1
871154	1
932906	1
938886	1
856867	1
379691	1
911440	1
418461	1
810602	1
746111	1
110832	1
659822	1
884039	1
332739	1
45903	1
615956	1
863834	1
493099	1
308387	1
758663	1
383164	1
665778	1
256164	1
136966	1
634750	1
440298	1
316231	1
12443	1
878403	1
904622	1
743682	1
540994	1
164077	1
868040	1
939586	1
416321	1
290491	1
905941	1
317758	1
456046	1
309261	1
119779	1
775154	1
886162	1
13977	1
770937	1
590216	1
613486	1
845009	1
153785	1
634946	1
941571	1
145063	1
103243	1
198824	1
573797	1
630968	1
907053	1
697342	1
342621	1
15042	1
764351	1
4699	1
177652	1
480878	1
149928	1
622979	1
475073	1
726099	1
222431	1
443204	1
33718	1
811923	1
280213	1
745754	1
307726	1
935758	1
423045	1
359211	1
460067	1
830822	1
339077	1
333172	1
576613	1
684804	1
849563	1
746724	1
606308	1
135235	1
373908	1
796633	1
49361	1
493979	1
948603	1
731805	1
776703	1
311968	1
582182	1
984157	1
965838	1
199261	1
154735	1
89327	1
58586	1
790942	1
560688	1
685502	1
829469	1
934784	1
290216	1
887757	1
368171	1
348660	1
527703	1
446854	1
663145	1
829319	1
579005	1
608686	1
427785	1
607593	1
138293	1
1526	1
941159	1
397412	1
436651	1
854121	1
86062	1
211905	1
56292	1
375372	1
738661	1
513653	1
409622	1
745339	1
440853	1
939226	1
879238	1
414590	1
382262	1
687474	1
532367	1
531375	1
936602	1
535058	1
861413	1
791721	1
205712	1
975930	1
190899	1
353559	1
254479	1
407779	1
341068	1
4454	1
622320	1
132860	1
877199	1
761605	1
307745	1
897254	1
538226	1
694815	1
42092	1
287433	1
253802	1
938149	1
825696	1
190246	1
382722	1
960356	1
253830	1
444659	1
144664	1
22937	1
236353	1
696700	1
9487	1
977676	1
604276	1
634423	1
68206	1
276031	1
76878	1
972707	1
491673	1
5076	1
459619	1
622759	1
797263	1
973406	1
944108	1
843107	1
346573	1
591589	1
790341	1
98301	1
934893	1
616519	1
670748	1
989422	1
824112	1
771851	1
358159	1
288542	1
385939	1
73439	1
486334	1
200695	1
563474	1
435405	1
673953	1
96417	1
246798	1
635936	1
153316	1
734841	1
391655	1
805396	1
916268	1
67765	1
757033	1
16872	1
444138	1
914161	1
923171	1
204187	1
238424	1
439356	1
898952	1
434273	1
710082	1
315584	1
223880	1
679464	1
437093	1
373010	1
670266	1
85348	1
273968	1
935848	1
938002	1
690162	1
487432	1
889635	1
659643	1
936408	1
779491	1
706236	1
728090	1
345845	1
601099	1
393078	1
462193	1
484059	1
433492	1
889895	1
416878	1
212150	1
637084	1
487723	1
824877	1
23422	1
683427	1
812789	1
225692	1
861064	1
386540	1
79386	1
23676	1
531695	1
642026	1
613526	1
604789	1
256690	1
532207	1
486334	1
83125	1
942795	1
970253	1
6238	1
938928	1
998303	1
779839	1
887461	1
936585	1
162946	1
422606	1
353969	1
517968	1
863566	1
670954	1
182693	1
113925	1
655547	1
281064	1
568411	1
259430	1
131090	1
506141	1
267564	1
640960	1
737876	1
723857	1
663432	1
810190	1
158407	1
528062	1
43989	1
997254	1
893516	1
34046	1
978455	1
619681	1
667420	1
17570	1
573759	1
76328	1
372006	1
102475	1
343171	1
15689	1
707986	1
643098	1
109187	1
518072	1
70721	1
648940	1
355621	1
690494	1
200415	1
639271	1
339043	1
877950	1
448498	1
450634	1
467573	1
918050	1
131417	1
527260	1
303668	1
529869	1
819779	1
401781	1
511455	1
809915	1
508186	1
967254	1
164830	1
979300	1
522476	1
690449	1
934447	1
82774	1
216949	1
912835	1
345136	1
917330	1
720274	1
246875	1
425303	1
434869	1
687353	1
302104	1
435839	1
982845	1
510360	1
108076	1
349892	1
429737	1
964625	1
674784	1
15734	1
260255	1
712856	1
121155	1
671348	1
633324	1
209750	1
171734	1
156017	1
355904	1
818661	1
209253	1
597379	1
285157	1
998126	1
995188	1
856454	1
428418	1
13038	1
420618	1
347247	1
998340	1
517703	1
966636	1
400107	1
48307	1
521023	1
929199	1
389873	1
586850	1
206908	1
72715	1
125375	1
583298	1
370398	1
369610	1
288502	1
125382	1
605098	1
313263	1
139834	1
114280	1
765423	1
331826	1
921827	1
471720	1
167386	1
616004	1
730759	1
464679	1
850260	1
702647	1
395860	1
233142	1
684596	1
890891	1
774280	1
475944	1
21613	1
590358	1
133269	1
909591	1
578009	1
689785	1
755187	1
588986	1
993441	1
663908	1
180522	1
374415	1
204719	1
15522	1
514051	1
380156	1
256362	1
909795	1
586444	1
883710	1
858462	1
147531	1
124409	1
835173	1
713308	1
404700	1
913302	1
817202	1
424595	1
313223	1
233227	1
410430	1
993342	1
479796	1
785836	1
110415	1
542510	1
506344	1
488401	1
326726	1
945325	1
514296	1
123487	1
550544	1
290763	1
36619	1
495220	1
301199	1
566131	1
86520	1
224655	1
978875	1
777210	1
776077	1
547238	1
329225	1
920436	1
973963	1
551021	1
106625	1
595750	1
570342	1
112503	1
533318	1
685217	1
819923	1
496434	1
853223	1
806079	1
582894	1
228202	1
501956	1
195090	1
827205	1
329716	1
277335	1
584352	1
183770	1
505974	1
209176	1
641433	1
298459	1
893365	1
186191	1
250607	1
130005	1
379216	1
956178	1
274900	1
85223	1
246069	1
297023	1
285815	1
827063	1
814761	1
240444	1
556123	1
694214	1
705606	1
343091	1
291995	1
681469	1
769892	1
422893	1
956349	1
203041	1
674559	1
919841	1
674433	1
514732	1
331123	1
281420	1
478814	1
637740	1
453507	1
346367	1
300890	1
550684	1
798076	1
511650	1
188225	1
701495	1
936964	1
727373	1
364019	1
614587	1
293759	1
628008	1
407291	1
713649	1
909038	1
90080	1
261	1
825446	1
898296	1
198165	1
876370	1
418090	1
991070	1
480275	1
272334	1
185194	1
264433	1
866180	1
382715	1
28409	1
983371	1
705928	1
59133	1
229561	1
210659	1
293298	1
463952	1
341398	1
77729	1
183681	1
990174	1
168308	1
101361	1
891959	1
171914	1
87487	1
912602	1
937210	1
145292	1
715335	1
351823	1
522286	1
173100	1
765113	1
780388	1
476508	1
611645	1
923964	1
100173	1
297862	1
922866	1
290478	1
464085	1
38636	1
999544	1
552146	1
562248	1
25846	1
453519	1
426124	1
701551	1
905716	1
203231	1
541916	1
884318	1
657962	1
110198	1
449732	1
925979	1
289695	1
589622	1
14481	1
279824	1
14586	1
636345	1
411505	1
357120	1
681934	1
520372	1
411940	1
528407	1
140300	1
880681	1
44334	1
928456	1
80415	1
485782	1
747331	1
753666	1
21689	1
134931	1
957505	1
867547	1
680596	1
72788	1
991721	1
90699	1
33600	1
470534	1
802431	1
387707	1
626668	1
234081	1
86399	1
398517	1
295564	1
820319	1
949219	1
10801	1
984771	1
394569	1
393964	1
234930	1
667159	1
313785	1
487920	1
70757	1
206779	1
646230	1
776971	1
116401	1
905785	1
429391	1
989766	1
870440	1
563409	1
226361	1
213072	1
713812	1
389630	1
391999	1
654940	1
974768	1
680129	1
208516	1
141017	1
388039	1
67756	1
412850	1
582986	1
493030	1
685896	1
98027	1
995829	1
404571	1
60546	1
254971	1
615732	1
197127	1
94785	1
275022	1
208935	1
179464	1
193765	1
684703	1
82590	1
331744	1
29415	1
796321	1
530312	1
663447	1
660349	1
915282	1
140411	1
386731	1
252318	1
106015	1
482591	1
732894	1
409404	1
222936	1
210079	1
646385	1
135694	1
298268	1
738638	1
819473	1
998077	1
405805	1
624154	1
973140	1
62516	1
946463	1
408462	1
697567	1
465758	1
460885	1
238722	1
145256	1
468920	1
277464	1
934188	1
848294	1
763616	1
451547	1
867135	1
352711	1
845791	1
220579	1
272310	1
558536	1
885839	1
250756	1
191523	1
816937	1
347332	1
39720	1
451043	1
180864	1
638031	1
743243	1
409114	1
963796	1
182384	1
700695	1
965525	1
707850	1
438653	1
99475	1
772445	1
872162	1
139120	1
962876	1
479124	1
429868	1
47427	1
852293	1
261936	1
495593	1
615918	1
255747	1
757085	1
623750	1
40360	1
78501	1
551009	1
21549	1
667471	1
866251	1
780806	1
761973	1
728366	1
579125	1
462353	1
528932	1
529099	1
543156	1
261774	1
390311	1
398050	1
831537	1
457678	1
527475	1
239149	1
404886	1
55708	1
584108	1
271780	1
280207	1
762049	1
229353	1
795011	1
791523	1
701904	1
377897	1
663414	1
403361	1
218090	1
808088	1
994277	1
737826	1
151055	1
309717	1
983706	1
50747	1
468227	1
579015	1
187246	1
659860	1
947948	1
564067	1
510907	1
644492	1
758095	1
984225	1
305836	1
843751	1
619353	1
731136	1
392462	1
480792	1
574510	1
84289	1
985435	1
799410	1
38007	1
101591	1
111062	1
907185	1
560836	1
296852	1
20239	1
47490	1
323585	1
242988	1
490575	1
109725	1
368896	1
781621	1
103568	1
704705	1
588068	1
803196	1
689264	1
999128	1
605010	1
941346	1
468080	1
657530	1
620299	1
728021	1
697387	1
612632	1
731447	1
488377	1
700883	1
167809	1
61219	1
155380	1
312906	1
8570	1
800720	1
301505	1
250971	1
190899	1
650408	1
204365	1
677860	1
395396	1
24848	1
502623	1
275655	1
247549	1
292360	1
877757	1
484902	1
743587	1
919646	1
333477	1
81380	1
696884	1
189401	1
951870	1
581596	1
161875	1
156587	1
60536	1
632029	1
377661	1
111691	1
557202	1
427405	1
252842	1
530442	1
258023	1
769247	1
411683	1
975783	1
52710	1
479199	1
824081	1
160878	1
268257	1
612549	1
192344	1
727015	1
200771	1
112215	1
14163	1
478226	1
220089	1
882254	1
523108	1
466628	1
951449	1
233813	1
29263	1
977973	1
447558	1
47525	1
803615	1
305553	1
982321	1
511914	1
367936	1
238791	1
274454	1
102429	1
497240	1
649848	1
195371	1
530742	1
271538	1
268736	1
398798	1
210535	1
581155	1
759190	1
714514	1
319671	1
351322	1
525948	1
283845	1
261829	1
668620	1
505737	1
332980	1
326936	1
16404	1
689084	1
734523	1
888158	1
856282	1
550925	1
891884	1
784815	1
958591	1
181068	1
5216	1
139634	1
611807	1
742026	1
899613	1
899997	1
616761	1
415214	1
227166	1
709739	1
494769	1
303444	1
755560	1
169571	1
819748	1
417369	1
31207	1
437998	1
913601	1
464837	1
346480	1
80587	1
418185	1
616096	1
291997	1
549561	1
371095	1
518941	1
783113	1
83911	1
237704	1
674029	1
268662	1
521282	1
746939	1
618973	1
446492	1
383575	1
565015	1
763591	1
852428	1
146352	1
175463	1
701023	1
733908	1
966040	1
352023	1
216771	1
483354	1
654526	1
5745	1
222087	1
263631	1
780003	1
84449	1
864224	1
510480	1
750389	1
808053	1
76019	1
523100	1
358586	1
542247	1
738005	1
892591	1
23633	1
233174	1
561597	1
964975	1
461227	1
569453	1
135346	1
344474	1
849027	1
91427	1
426282	1
130421	1
193917	1
602313	1
255690	1
37010	1
87103	1
196933	1
175526	1
964007	1
437649	1
333704	1
625237	1
375560	1
984028	1
42764	1
521113	1
646570	1
775648	1
821725	1
234862	1
770572	1
159288	1
469367	1
577325	1
697701	1
273308	1
954974	1
582645	1
272845	1
119267	1
449838	1
49348	1
61039	1
36720	1
385650	1
78753	1
767519	1
533232	1
37911	1
752363	1
377245	1
333357	1
449253	1
303217	1
991034	1
688174	1
989984	1
565159	1
792374	1
601822	1
622458	1
325929	1
649626	1
368904	1
338719	1
854842	1
745485	1
847613	1
888399	1
221669	1
995982	1
576437	1
877012	1
310709	1
743684	1
873710	1
251561	1
601027	1
349436	1
330085	1
669744	1
746107	1
355464	1
10266	1
264569	1
204232	1
12377	1
300642	1
580200	1
507910	1
348442	1
100651	1
769072	1
651502	1
276329	1
127603	1
685469	1
337587	1
108695	1
491388	1
771035	1
742706	1
479088	1
185465	1
907090	1
425563	1
158507	1
975907	1
301472	1
481058	1
904710	1
872507	1
798468	1
640033	1
962499	1
507264	1
336050	1
621579	1
969428	1
359266	1
437054	1
916498	1
803352	1
434530	1
180551	1
226607	1
36651	1
809929	1
119793	1
595576	1
711783	1
193402	1
745799	1
605733	1
531040	1
925163	1
345628	1
151296	1
755916	1
729886	1
878157	1
358575	1
52518	1
217301	1
917773	1
222623	1
637382	1
759252	1
976457	1
525053	1
112780	1
937078	1
661217	1
183135	1
475689	1
541156	1
330498	1
359324	1
933246	1
665343	1
39991	1
649080	1
591385	1
769340	1
204763	1
491212	1
125301	1
208022	1
23636	1
476059	1
489250	1
499830	1
648364	1
736080	1
826846	1
679001	1
534275	1
643525	1
966839	1
976297	1
979707	1
571194	1
821637	1
266221	1
47579	1
390873	1
432770	1
408664	1
482366	1
387930	1
753549	1
24139	1
347418	1
948294	1
697101	1
178072	1
261159	1
345318	1
555881	1
613398	1
307794	1
889659	1
65699	1
948900	1
506775	1
957884	1
347650	1
347589	1
673562	1
469252	1
312125	1
622073	1
605176	1
197978	1
245209	1
871002	1
507938	1
702433	1
921529	1
878717	1
599087	1
954260	1
60477	1
939846	1
979019	1
155447	1
644045	1
320632	1
586919	1
209875	1
693604	1
787855	1
233198	1
923806	1
682434	1
158081	1
957186	1
512015	1
95501	1
991780	1
246807	1
236744	1
699081	1
685793	1
648174	1
312020	1
329321	1
28718	1
976087	1
933463	1
194901	1
343073	1
51833	1
61270	1
757791	1
107195	1
945063	1
544162	1
383256	1
293898	1
846931	1
43130	1
363237	1
975954	1
364071	1
43400	1
854640	1
303567	1
661364	1
624763	1
814918	1
186024	1
909614	1
502842	1
913283	1
644586	1
808986	1
383257	1
687330	1
362756	1
896276	1
897363	1
638841	1
75309	1
183860	1
285963	1
601550	1
63392	1
928707	1
266211	1
122878	1
956396	1
603330	1
832245	1
156851	1
603659	1
789420	1
703727	1
152402	1
852663	1
198795	1
837298	1
803947	1
172423	1
212840	1
823684	1
840165	1
959517	1
428099	1
631201	1
600061	1
908532	1
159207	1
288565	1
68523	1
330598	1
500614	1
798058	1
88976	1
318740	1
114129	1
653396	1
389746	1
330505	1
497691	1
49538	1
47497	1
835579	1
636225	1
821639	1
463856	1
424301	1
941263	1
25549	1
110397	1
711246	1
229469	1
665475	1
861460	1
182988	1
355846	1
318650	1
651965	1
898794	1
417114	1
200004	1
725889	1
371465	1
516902	1
747976	1
885442	1
9698	1
718658	1
200928	1
214928	1
247515	1
55791	1
811341	1
890127	1
128766	1
892418	1
916157	1
249822	1
168199	1
363473	1
130049	1
962863	1
203118	1
684774	1
17155	1
371886	1
172884	1
879905	1
760660	1
227879	1
947382	1
270773	1
261441	1
476806	1
735387	1
772003	1
43961	1
462044	1
5542	1
473296	1
143334	1
828260	1
416821	1
39025	1
2513	1
612916	1
912598	1
784439	1
278036	1
5365	1
720020	1
774459	1
570653	1
841972	1
877220	1
186111	1
783939	1
358146	1
585939	1
189012	1
629549	1
189108	1
131378	1
526406	1
646642	1
468571	1
114813	1
301916	1
717487	1
627166	1
349323	1
511044	1
608943	1
217336	1
78661	1
483967	1
654780	1
901388	1
879360	1
527341	1
553003	1
536992	1
293235	1
135984	1
486602	1
811209	1
534713	1
834270	1
114739	1
249032	1
419345	1
626238	1
334894	1
389554	1
23112	1
881294	1
449472	1
101997	1
486115	1
900981	1
354402	1
723338	1
537727	1
977715	1
438158	1
398315	1
907087	1
9039	1
864654	1
335789	1
564049	1
298159	1
436158	1
827135	1
128887	1
377315	1
799813	1
380879	1
23212	1
873333	1
853781	1
340689	1
444351	1
4382	1
303561	1
231665	1
102752	1
369214	1
935879	1
441422	1
272339	1
676041	1
190003	1
242524	1
713153	1
504256	1
679986	1
369173	1
154543	1
507497	1
675032	1
67831	1
779267	1
489655	1
314365	1
362712	1
722458	1
903082	1
181250	1
413652	1
605959	1
584608	1
469610	1
427500	1
516365	1
875116	1
334515	1
832581	1
846231	1
47627	1
929177	1
814789	1
106581	1
247481	1
712065	1
867669	1
892273	1
390610	1
948063	1
782757	1
345919	1
707423	1
260437	1
808474	1
968065	1
460326	1
303619	1
232559	1
720411	1
537148	1
69647	1
681056	1
173163	1
739568	1
952846	1
932417	1
80323	1
548538	1
451906	1
568778	1
726553	1
663145	1
762543	1
364356	1
686079	1
92734	1
385618	1
777056	1
728508	1
160191	1
618057	1
877139	1
537961	1
107420	1
168391	1
655195	1
757280	1
800595	1
461033	1
629133	1
536821	1
611157	1
421857	1
481717	1
602432	1
907968	1
380854	1
673806	1
832581	1
881235	1
623668	1
889122	1
407596	1
430273	1
741549	1
998445	1
405796	1
830780	1
930825	1
992301	1
67608	1
156521	1
32936	1
679520	1
672210	1
690186	1
938970	1
513092	1
224652	1
296512	1
276016	1
549814	1
519481	1
759534	1
628447	1
855481	1
989288	1
768357	1
123619	1
708695	1
194637	1
61323	1
816005	1
206689	1
963995	1
515657	1
927763	1
250271	1
280641	1
927663	1
811889	1
332741	1
124052	1
352303	1
175011	1
65466	1
469172	1
541541	1
15337	1
86597	1
707802	1
76525	1
34138	1
500696	1
869232	1
759823	1
423879	1
326671	1
384344	1
200683	1
483388	1
999654	1
117152	1
753249	1
313697	1
366746	1
59679	1
943305	1
83048	1
101238	1
436012	1
181612	1
512929	1
36973	1
573960	1
491582	1
375480	1
328060	1
394025	1
416952	1
282352	1
319247	1
342712	1
821609	1
395343	1
879608	1
490844	1
694202	1
238054	1
611970	1
457831	1
669551	1
404341	1
102284	1
509529	1
318779	1
664050	1
160171	1
359448	1
966562	1
781171	1
684596	1
